archetype_name	focus_area	weight	findings_total	findings_accepted	findings_rejected	yield_ratio
structure	code-quality	1	4	1	0	0.250000
correctness	correctness	1	1	0	0	0.000000
testing	risk-integration	1	3	2	0	0.666667
security	security	1	0	0	0	n/a
edge-cases	correctness	1	1	1	0	1.000000
plan-fidelity	architecture	1	2	1	0	0.500000
dyn-workflow-state	correctness	1	2	1	0	0.500000
dyn-resume-compat	risk-integration	1	2	2	0	1.000000
dyn-shell-guards	code-quality	1	4	1	0	0.250000
dyn-contract-sync	architecture	1	1	0	0	0.000000
