plan-arch	cursor-plan-arch	cursor	<TMPDIR>/cursor-plan-arch-output.txt	ok
plan-arch	codex-plan-arch	codex	<TMPDIR>/codex-primary-plan-arch-output.txt	ok
plan-edge	codex-plan-edge	codex	<TMPDIR>/codex-primary-plan-edge-output.txt	ok
plan-innovation	cursor-plan-innovation	cursor	<TMPDIR>/cursor-plan-innovation-output.txt	ok
plan-innovation	codex-plan-innovation	codex	<TMPDIR>/codex-primary-plan-innovation-output.txt	ok
plan-pragmatic	cursor-plan-pragmatic	cursor	<TMPDIR>/cursor-plan-pragmatic-output.txt	ok
plan-pragmatic	codex-plan-pragmatic	codex	<TMPDIR>/codex-primary-plan-pragmatic-output.txt	ok
plan-requirements	cursor-plan-requirements	cursor	<TMPDIR>/cursor-plan-requirements-output.txt	ok
plan-requirements	codex-plan-requirements	codex	<TMPDIR>/codex-primary-plan-requirements-output.txt	ok
plan-dyn-insertion-point-conflict	dyn-codex-plan-insertion-point-conflict	codex	<TMPDIR>/codex-primary-plan-dyn-insertion-point-conflict-output.txt	ok
plan-dyn-harness-stub-contract	dyn-codex-plan-harness-stub-contract	codex	<TMPDIR>/codex-primary-plan-dyn-harness-stub-contract-output.txt	ok
plan-edge	cursor-plan-edge	codex	<TMPDIR>/cursor-plan-edge-output.txt	reused	codex-plan-edge
plan-dyn-insertion-point-conflict	dyn-cursor-plan-insertion-point-conflict	codex	<TMPDIR>/cursor-plan-dyn-insertion-point-conflict-output.txt	reused	dyn-codex-plan-insertion-point-conflict
plan-dyn-harness-stub-contract	dyn-cursor-plan-harness-stub-contract	codex	<TMPDIR>/cursor-plan-dyn-harness-stub-contract-output.txt	reused	dyn-codex-plan-harness-stub-contract
