archetype_name	focus_area	weight	findings_total	findings_accepted	findings_rejected	yield_ratio
correctness	correctness	1	1	0	0	0.000000
correctness	correctness	1	4	2	1	0.500000
edge-cases	correctness	1	0	0	0	n/a
edge-cases	correctness	1	3	1	0	0.333333
testing	risk-integration	1	4	3	0	0.750000
testing	risk-integration	1	2	2	0	1.000000
dyn-stream-contracts	correctness	1	1	0	0	0.000000
dyn-stream-contracts-codex	correctness	1	0	0	0	n/a
dyn-fail-closed	risk-integration	1	2	2	0	1.000000
dyn-fail-closed-codex	risk-integration	1	0	0	0	n/a
dyn-api-stability	architecture	1	1	1	0	1.000000
dyn-api-stability-codex	architecture	1	0	0	0	n/a
