archetype_name	focus_area	weight	findings_total	findings_accepted	findings_rejected	yield_ratio
structure	code-quality	1	4	2	0	0.500000
correctness	correctness	1	0	0	0	n/a
testing	risk-integration	1	3	1	0	0.333333
security	security	1	1	0	0	0.000000
edge-cases	correctness	1	4	2	0	0.500000
plan-fidelity	architecture	1	2	2	0	1.000000
dyn-bash-contract	code-quality	1	3	1	0	0.333333
dyn-gh-ci-gate	risk-integration	1	2	0	0	0.000000
dyn-harness-fidelity	correctness	1	4	2	0	0.500000
dyn-publish-tail	architecture	1	1	1	0	1.000000
