archetype_name	focus_area	weight	findings_total	findings_accepted	findings_rejected	yield_ratio
structure	code-quality	1	8	1	0	0.125000
correctness	correctness	1	4	2	0	0.500000
testing	risk-integration	1	2	1	0	0.500000
security	security	1	5	4	0	0.800000
edge-cases	correctness	1	6	4	0	0.666667
plan-fidelity	architecture	1	2	1	0	0.500000
dyn-state-machine	architecture	1	3	3	0	1.000000
dyn-gh-authority	risk-integration	1	3	3	0	1.000000
dyn-counter-durability	correctness	1	4	3	0	0.750000
dyn-mode-hydration	risk-integration	1	3	3	0	1.000000
dyn-branch-guard	security	1	3	2	0	0.666667
