archetype_name	focus_area	weight	findings_total	findings_accepted	findings_rejected	yield_ratio
structure	code-quality	1	7	6	0	0.857143
correctness	correctness	1	5	4	0	0.800000
testing	risk-integration	1	6	4	0	0.666667
security	security	1	1	0	0	0.000000
edge-cases	correctness	1	4	4	0	1.000000
plan-fidelity	architecture	1	4	3	0	0.750000
dyn-bash-contracts	correctness	1	2	2	0	1.000000
dyn-stderr-tails	risk-integration	1	3	3	0	1.000000
dyn-cleanup-retention	correctness	1	1	1	0	1.000000
dyn-shippr-waterfall	architecture	1	3	3	0	1.000000
