archetype_name	focus_area	weight	findings_total	findings_accepted	findings_rejected	yield_ratio
security	security	1	0	0	0	n/a
security	security	1	1	1	0	1.000000
correctness	correctness	1	3	3	0	1.000000
correctness	correctness	1	0	0	0	n/a
edge-cases	correctness	1	1	1	0	1.000000
edge-cases	correctness	1	1	1	0	1.000000
testing	risk-integration	1	1	1	0	1.000000
testing	risk-integration	1	1	1	0	1.000000
dyn-bash-kv	risk-integration	1	5	3	0	0.600000
dyn-bash-kv-codex	risk-integration	1	0	0	0	n/a
dyn-issue-batch	correctness	1	2	2	0	1.000000
dyn-issue-batch-codex	correctness	1	0	0	0	n/a
dyn-prompt-protocol	architecture	1	3	2	0	0.666667
dyn-prompt-protocol-codex	architecture	1	0	0	0	n/a
