plan-arch	cursor-plan-arch	cursor	<TMPDIR>/cursor-plan-arch-output.txt	ok
plan-arch	codex-plan-arch	codex	<TMPDIR>/codex-primary-plan-arch-output.txt	ok
plan-edge	codex-plan-edge	codex	<TMPDIR>/codex-primary-plan-edge-output.txt	ok
plan-innovation	cursor-plan-innovation	cursor	<TMPDIR>/cursor-plan-innovation-output.txt	ok
plan-innovation	codex-plan-innovation	codex	<TMPDIR>/codex-primary-plan-innovation-output.txt	ok
plan-pragmatic	cursor-plan-pragmatic	cursor	<TMPDIR>/cursor-plan-pragmatic-output.txt	ok
plan-pragmatic	codex-plan-pragmatic	codex	<TMPDIR>/codex-primary-plan-pragmatic-output.txt	ok
plan-requirements	codex-plan-requirements	codex	<TMPDIR>/codex-primary-plan-requirements-output.txt	ok
plan-dyn-bootstrap-handoff	dyn-codex-plan-bootstrap-handoff	codex	<TMPDIR>/codex-primary-plan-dyn-bootstrap-handoff-output.txt	ok
plan-dyn-flag-state-timing	dyn-codex-plan-flag-state-timing	codex	<TMPDIR>/codex-primary-plan-dyn-flag-state-timing-output.txt	ok
plan-edge	cursor-plan-edge	codex	<TMPDIR>/cursor-plan-edge-output.txt	reused	codex-plan-edge
plan-requirements	cursor-plan-requirements	codex	<TMPDIR>/cursor-plan-requirements-output.txt	reused	codex-plan-requirements
plan-dyn-bootstrap-handoff	dyn-cursor-plan-bootstrap-handoff	codex	<TMPDIR>/cursor-plan-dyn-bootstrap-handoff-output.txt	reused	dyn-codex-plan-bootstrap-handoff
plan-dyn-flag-state-timing	dyn-cursor-plan-flag-state-timing	codex	<TMPDIR>/cursor-plan-dyn-flag-state-timing-output.txt	reused	dyn-codex-plan-flag-state-timing
