archetype_name	focus_area	weight	findings_total	findings_accepted	findings_rejected	yield_ratio
structure	code-quality	1	6	6	0	1.000000
correctness	correctness	1	5	4	0	0.800000
testing	risk-integration	1	4	4	0	1.000000
security	security	1	5	4	0	0.800000
edge-cases	correctness	1	6	5	0	0.833333
plan-fidelity	architecture	1	4	3	0	0.750000
dyn-state-machine	architecture	1	3	3	0	1.000000
dyn-runlogs	risk-integration	1	4	4	0	1.000000
dyn-bash-parity	correctness	1	5	5	0	1.000000
dyn-ci-merge	risk-integration	1	4	4	0	1.000000
dyn-finalize	correctness	1	6	6	0	1.000000
dyn-runtime-cli	code-quality	1	4	4	0	1.000000
