plan-arch	codex-plan-arch	codex	<TMPDIR>/codex-primary-plan-arch-output.txt	ok
plan-edge	codex-plan-edge	codex	<TMPDIR>/codex-primary-plan-edge-output.txt	ok
plan-innovation	codex-plan-innovation	codex	<TMPDIR>/codex-primary-plan-innovation-output.txt	ok
plan-pragmatic	cursor-plan-pragmatic	cursor	<TMPDIR>/cursor-plan-pragmatic-output.txt	ok
plan-pragmatic	codex-plan-pragmatic	codex	<TMPDIR>/codex-primary-plan-pragmatic-output.txt	ok
plan-requirements	codex-plan-requirements	codex	<TMPDIR>/codex-primary-plan-requirements-output.txt	ok
plan-dyn-redaction-parity	dyn-codex-plan-redaction-parity	codex	<TMPDIR>/codex-primary-plan-dyn-redaction-parity-output.txt	ok
plan-dyn-ci-toolchain	dyn-cursor-plan-ci-toolchain	cursor	<TMPDIR>/cursor-plan-dyn-ci-toolchain-output.txt	ok
plan-dyn-ci-toolchain	dyn-codex-plan-ci-toolchain	codex	<TMPDIR>/codex-primary-plan-dyn-ci-toolchain-output.txt	ok
plan-dyn-migration-boundary	dyn-codex-plan-migration-boundary	codex	<TMPDIR>/codex-primary-plan-dyn-migration-boundary-output.txt	ok
plan-arch	cursor-plan-arch	codex	<TMPDIR>/cursor-plan-arch-output.txt	reused	codex-plan-arch
plan-edge	cursor-plan-edge	codex	<TMPDIR>/cursor-plan-edge-output.txt	reused	codex-plan-edge
plan-innovation	cursor-plan-innovation	codex	<TMPDIR>/cursor-plan-innovation-output.txt	reused	codex-plan-innovation
plan-requirements	cursor-plan-requirements	codex	<TMPDIR>/cursor-plan-requirements-output.txt	reused	codex-plan-requirements
plan-dyn-redaction-parity	dyn-cursor-plan-redaction-parity	codex	<TMPDIR>/cursor-plan-dyn-redaction-parity-output.txt	reused	dyn-codex-plan-redaction-parity
plan-dyn-migration-boundary	dyn-cursor-plan-migration-boundary	codex	<TMPDIR>/cursor-plan-dyn-migration-boundary-output.txt	reused	dyn-codex-plan-migration-boundary
