archetype_name	focus_area	weight	findings_total	findings_accepted	findings_rejected	yield_ratio
structure	code-quality	1	11	8	0	0.727273
correctness	correctness	1	1	1	0	1.000000
testing	risk-integration	1	8	7	0	0.875000
security	security	1	0	0	0	n/a
edge-cases	correctness	1	5	4	0	0.800000
plan-fidelity	architecture	1	9	8	0	0.888889
dyn-timing-ledger	correctness	1	3	1	0	0.333333
dyn-workflow-resume	risk-integration	1	4	4	0	1.000000
dyn-bash-parity	correctness	1	3	3	0	1.000000
dyn-runlog-recovery	risk-integration	1	5	5	0	1.000000
dyn-ci-rebase	risk-integration	1	5	5	0	1.000000
