plan-arch	codex-plan-arch	codex	<TMPDIR>/codex-primary-plan-arch-output.txt	ok
plan-edge	codex-plan-edge	codex	<TMPDIR>/codex-primary-plan-edge-output.txt	ok
plan-innovation	codex-plan-innovation	codex	<TMPDIR>/codex-primary-plan-innovation-output.txt	ok
plan-pragmatic	cursor-plan-pragmatic	cursor	<TMPDIR>/cursor-plan-pragmatic-output.txt	ok
plan-pragmatic	codex-plan-pragmatic	codex	<TMPDIR>/codex-primary-plan-pragmatic-output.txt	ok
plan-requirements	cursor-plan-requirements	cursor	<TMPDIR>/cursor-plan-requirements-output.txt	ok
plan-requirements	codex-plan-requirements	codex	<TMPDIR>/codex-primary-plan-requirements-output.txt	ok
plan-dyn-sibling-contract	dyn-codex-plan-sibling-contract	codex	<TMPDIR>/codex-primary-plan-dyn-sibling-contract-output.txt	ok
plan-dyn-counter-sync	dyn-codex-plan-counter-sync	codex	<TMPDIR>/codex-primary-plan-dyn-counter-sync-output.txt	ok
plan-dyn-test-pin-completeness	dyn-codex-plan-test-pin-completeness	codex	<TMPDIR>/codex-primary-plan-dyn-test-pin-completeness-output.txt	ok
plan-arch	cursor-plan-arch	codex	<TMPDIR>/cursor-plan-arch-output.txt	reused	codex-plan-arch
plan-edge	cursor-plan-edge	codex	<TMPDIR>/cursor-plan-edge-output.txt	reused	codex-plan-edge
plan-innovation	cursor-plan-innovation	codex	<TMPDIR>/cursor-plan-innovation-output.txt	reused	codex-plan-innovation
plan-dyn-sibling-contract	dyn-cursor-plan-sibling-contract	codex	<TMPDIR>/cursor-plan-dyn-sibling-contract-output.txt	reused	dyn-codex-plan-sibling-contract
plan-dyn-counter-sync	dyn-cursor-plan-counter-sync	codex	<TMPDIR>/cursor-plan-dyn-counter-sync-output.txt	reused	dyn-codex-plan-counter-sync
plan-dyn-test-pin-completeness	dyn-cursor-plan-test-pin-completeness	codex	<TMPDIR>/cursor-plan-dyn-test-pin-completeness-output.txt	reused	dyn-codex-plan-test-pin-completeness
