archetype_name	focus_area	weight	findings_total	findings_accepted	findings_rejected	yield_ratio
structure	code-quality	1	6	3	0	0.500000
correctness	correctness	1	4	4	0	1.000000
testing	risk-integration	1	1	1	0	1.000000
security	security	1	3	3	0	1.000000
edge-cases	correctness	1	7	7	0	1.000000
plan-fidelity	architecture	1	5	4	0	0.800000
dyn-token-pricing	correctness	1	1	1	0	1.000000
dyn-issue-publish	risk-integration	1	2	2	0	1.000000
dyn-cli-wrapper	risk-integration	1	5	3	0	0.600000
dyn-plot-isolation	architecture	1	3	1	0	0.333333
dyn-ship-parity	risk-integration	1	3	3	0	1.000000
dyn-ci-harness	risk-integration	1	3	2	0	0.666667
