archetype_name	focus_area	weight	findings_total	findings_accepted	findings_rejected	yield_ratio
security	security	1	4	2	0	0.500000
security	security	1	2	2	0	1.000000
correctness	correctness	1	4	3	0	0.750000
correctness	correctness	1	2	2	0	1.000000
edge-cases	correctness	1	5	5	0	1.000000
edge-cases	correctness	1	3	3	0	1.000000
testing	risk-integration	1	1	1	0	1.000000
testing	risk-integration	1	4	4	0	1.000000
dyn-bash-flow	architecture	1	4	4	0	1.000000
dyn-bash-flow-codex	architecture	1	0	0	0	n/a
dyn-state-io	risk-integration	1	2	1	0	0.500000
dyn-state-io-codex	risk-integration	1	0	0	0	n/a
dyn-vendor-fix	risk-integration	1	5	5	0	1.000000
dyn-vendor-fix-codex	risk-integration	1	0	0	0	n/a
dyn-ci-pycompat	risk-integration	1	2	1	0	0.500000
dyn-ci-pycompat-codex	risk-integration	1	0	0	0	n/a
dyn-workflow-contract	architecture	1	2	2	0	1.000000
dyn-workflow-contract-codex	architecture	1	0	0	0	n/a
