archetype_name	focus_area	weight	findings_total	findings_accepted	findings_rejected	yield_ratio
security	security	1	5	1	2	0.200000
security	security	1	2	2	0	1.000000
correctness	correctness	1	0	0	0	n/a
correctness	correctness	1	3	3	0	1.000000
edge-cases	correctness	1	1	0	0	0.000000
edge-cases	correctness	1	2	2	0	1.000000
testing	risk-integration	1	0	0	0	n/a
testing	risk-integration	1	2	2	0	1.000000
dyn-state-protocol	architecture	1	5	4	0	0.800000
dyn-state-protocol-codex	architecture	1	0	0	0	n/a
dyn-legacy-coexistence	risk-integration	1	3	2	1	0.666667
dyn-legacy-coexistence-codex	risk-integration	1	0	0	0	n/a
