plan-arch	cursor-plan-arch	cursor	<TMPDIR>/cursor-plan-arch-output.txt	ok
plan-arch	codex-plan-arch	codex	<TMPDIR>/codex-primary-plan-arch-output.txt	ok
plan-edge	cursor-plan-edge	cursor	<TMPDIR>/cursor-plan-edge-output.txt	ok
plan-edge	codex-plan-edge	codex	<TMPDIR>/codex-primary-plan-edge-output.txt	ok
plan-innovation	codex-plan-innovation	codex	<TMPDIR>/codex-primary-plan-innovation-output.txt	ok
plan-pragmatic	codex-plan-pragmatic	codex	<TMPDIR>/codex-primary-plan-pragmatic-output.txt	ok
plan-requirements	codex-plan-requirements	codex	<TMPDIR>/codex-primary-plan-requirements-output.txt	ok
plan-dyn-cross-consumer-drift	dyn-codex-plan-cross-consumer-drift	codex	<TMPDIR>/codex-primary-plan-dyn-cross-consumer-drift-output.txt	ok
plan-dyn-harness-assertion-gap	dyn-codex-plan-harness-assertion-gap	codex	<TMPDIR>/codex-primary-plan-dyn-harness-assertion-gap-output.txt	ok
plan-dyn-scope-mutation-side-effects	dyn-codex-plan-scope-mutation-side-effects	codex	<TMPDIR>/codex-primary-plan-dyn-scope-mutation-side-effects-output.txt	ok
plan-innovation	cursor-plan-innovation	codex	<TMPDIR>/cursor-plan-innovation-output.txt	reused	codex-plan-innovation
plan-pragmatic	cursor-plan-pragmatic	codex	<TMPDIR>/cursor-plan-pragmatic-output.txt	reused	codex-plan-pragmatic
plan-requirements	cursor-plan-requirements	codex	<TMPDIR>/cursor-plan-requirements-output.txt	reused	codex-plan-requirements
plan-dyn-cross-consumer-drift	dyn-cursor-plan-cross-consumer-drift	codex	<TMPDIR>/cursor-plan-dyn-cross-consumer-drift-output.txt	reused	dyn-codex-plan-cross-consumer-drift
plan-dyn-harness-assertion-gap	dyn-cursor-plan-harness-assertion-gap	codex	<TMPDIR>/cursor-plan-dyn-harness-assertion-gap-output.txt	reused	dyn-codex-plan-harness-assertion-gap
plan-dyn-scope-mutation-side-effects	dyn-cursor-plan-scope-mutation-side-effects	codex	<TMPDIR>/cursor-plan-dyn-scope-mutation-side-effects-output.txt	reused	dyn-codex-plan-scope-mutation-side-effects
