plan-arch	cursor-plan-arch	cursor	<TMPDIR>/cursor-plan-arch-output.txt	ok
plan-arch	codex-plan-arch	codex	<TMPDIR>/codex-primary-plan-arch-output.txt	ok
plan-edge	cursor-plan-edge	cursor	<TMPDIR>/cursor-plan-edge-output.txt	ok
plan-edge	codex-plan-edge	codex	<TMPDIR>/codex-primary-plan-edge-output.txt	ok
plan-innovation	codex-plan-innovation	codex	<TMPDIR>/codex-primary-plan-innovation-output.txt	ok
plan-pragmatic	codex-plan-pragmatic	codex	<TMPDIR>/codex-primary-plan-pragmatic-output.txt	ok
plan-requirements	codex-plan-requirements	codex	<TMPDIR>/codex-primary-plan-requirements-output.txt	ok
plan-dyn-shell-trap-semantics	dyn-cursor-plan-shell-trap-semantics	cursor	<TMPDIR>/cursor-plan-dyn-shell-trap-semantics-output.txt	ok
plan-dyn-shell-trap-semantics	dyn-codex-plan-shell-trap-semantics	codex	<TMPDIR>/codex-primary-plan-dyn-shell-trap-semantics-output.txt	ok
plan-dyn-refactor-equivalence	dyn-codex-plan-refactor-equivalence	codex	<TMPDIR>/codex-primary-plan-dyn-refactor-equivalence-output.txt	ok
plan-innovation	cursor-plan-innovation	codex	<TMPDIR>/cursor-plan-innovation-output.txt	reused	codex-plan-innovation
plan-pragmatic	cursor-plan-pragmatic	codex	<TMPDIR>/cursor-plan-pragmatic-output.txt	reused	codex-plan-pragmatic
plan-requirements	cursor-plan-requirements	codex	<TMPDIR>/cursor-plan-requirements-output.txt	reused	codex-plan-requirements
plan-dyn-refactor-equivalence	dyn-cursor-plan-refactor-equivalence	codex	<TMPDIR>/cursor-plan-dyn-refactor-equivalence-output.txt	reused	dyn-codex-plan-refactor-equivalence
