plan-arch	cursor-plan-arch	cursor	<TMPDIR>/cursor-plan-arch-output.txt	ok
plan-pragmatic	cursor-plan-pragmatic	cursor	<TMPDIR>/cursor-plan-pragmatic-output.txt	ok
plan-dyn-source-selection-mapping	dyn-cursor-plan-source-selection-mapping	cursor	<TMPDIR>/cursor-plan-dyn-source-selection-mapping-output.txt	ok
plan-arch	codex-plan-arch	cursor	<TMPDIR>/codex-primary-plan-arch-output.txt	reused	cursor-plan-arch
plan-edge	codex-plan-edge	cursor	<TMPDIR>/codex-primary-plan-edge-output-phase2.txt	ok
plan-innovation	codex-plan-innovation	cursor	<TMPDIR>/codex-primary-plan-innovation-output-phase2.txt	ok
plan-pragmatic	codex-plan-pragmatic	cursor	<TMPDIR>/codex-primary-plan-pragmatic-output.txt	reused	cursor-plan-pragmatic
plan-requirements	codex-plan-requirements	cursor	<TMPDIR>/codex-primary-plan-requirements-output-phase2.txt	ok
plan-dyn-quiet-fd-routing	dyn-codex-plan-quiet-fd-routing	cursor	<TMPDIR>/codex-primary-plan-dyn-quiet-fd-routing-output-phase2.txt	ok
plan-dyn-source-selection-mapping	dyn-codex-plan-source-selection-mapping	cursor	<TMPDIR>/codex-primary-plan-dyn-source-selection-mapping-output.txt	reused	dyn-cursor-plan-source-selection-mapping
