archetype_name	focus_area	weight	findings_total	findings_accepted	findings_rejected	yield_ratio
structure	code-quality	1	6	4	0	0.666667
correctness	correctness	1	1	1	0	1.000000
testing	risk-integration	1	1	1	0	1.000000
security	security	1	5	5	0	1.000000
edge-cases	correctness	1	5	3	0	0.600000
plan-fidelity	architecture	1	1	1	0	1.000000
dyn-scope-anchor-flow	risk-integration	1	3	3	0	1.000000
dyn-scope-marker	correctness	1	4	3	0	0.750000
dyn-plan-aggregation	correctness	1	5	5	0	1.000000
dyn-env-handoff	risk-integration	1	5	5	0	1.000000
dyn-prompt-boundary	security	1	5	5	0	1.000000
dyn-pr-metrics	risk-integration	1	0	0	0	n/a
