plan-arch	codex-plan-arch	codex	<TMPDIR>/codex-primary-plan-arch-output.txt	ok
plan-edge	codex-plan-edge	codex	<TMPDIR>/codex-primary-plan-edge-output.txt	ok
plan-innovation	cursor-plan-innovation	cursor	<TMPDIR>/cursor-plan-innovation-output.txt	ok
plan-innovation	codex-plan-innovation	codex	<TMPDIR>/codex-primary-plan-innovation-output.txt	ok
plan-pragmatic	cursor-plan-pragmatic	cursor	<TMPDIR>/cursor-plan-pragmatic-output.txt	ok
plan-pragmatic	codex-plan-pragmatic	codex	<TMPDIR>/codex-primary-plan-pragmatic-output.txt	ok
plan-requirements	cursor-plan-requirements	cursor	<TMPDIR>/cursor-plan-requirements-output.txt	ok
plan-requirements	codex-plan-requirements	codex	<TMPDIR>/codex-primary-plan-requirements-output.txt	ok
plan-dyn-fixture-spec	dyn-codex-plan-fixture-spec	codex	<TMPDIR>/codex-primary-plan-dyn-fixture-spec-output.txt	ok
plan-dyn-shard-registry	dyn-codex-plan-shard-registry	codex	<TMPDIR>/codex-primary-plan-dyn-shard-registry-output.txt	ok
plan-dyn-precedent-fidelity	dyn-codex-plan-precedent-fidelity	codex	<TMPDIR>/codex-primary-plan-dyn-precedent-fidelity-output.txt	ok
plan-arch	cursor-plan-arch	codex	<TMPDIR>/cursor-plan-arch-output.txt	reused	codex-plan-arch
plan-edge	cursor-plan-edge	codex	<TMPDIR>/cursor-plan-edge-output.txt	reused	codex-plan-edge
plan-dyn-fixture-spec	dyn-cursor-plan-fixture-spec	codex	<TMPDIR>/cursor-plan-dyn-fixture-spec-output.txt	reused	dyn-codex-plan-fixture-spec
plan-dyn-shard-registry	dyn-cursor-plan-shard-registry	codex	<TMPDIR>/cursor-plan-dyn-shard-registry-output.txt	reused	dyn-codex-plan-shard-registry
plan-dyn-precedent-fidelity	dyn-cursor-plan-precedent-fidelity	codex	<TMPDIR>/cursor-plan-dyn-precedent-fidelity-output.txt	reused	dyn-codex-plan-precedent-fidelity
