archetype_name	focus_area	weight	findings_total	findings_accepted	findings_rejected	yield_ratio
security	security	1	2	1	0	0.500000
security	security	1	1	1	0	1.000000
correctness	correctness	1	2	2	0	1.000000
correctness	correctness	1	1	1	0	1.000000
edge-cases	correctness	1	0	0	0	n/a
edge-cases	correctness	1	1	1	0	1.000000
testing	risk-integration	1	3	3	0	1.000000
testing	risk-integration	1	1	1	0	1.000000
dyn-issue-interop	risk-integration	1	2	2	0	1.000000
dyn-issue-interop-codex	risk-integration	1	0	0	0	n/a
dyn-shell-kv	code-quality	1	2	2	0	1.000000
dyn-shell-kv-codex	code-quality	1	0	0	0	n/a
