plan-arch	cursor-plan-arch	cursor	<TMPDIR>/cursor-plan-arch-output.txt	ok
plan-arch	codex-plan-arch	codex	<TMPDIR>/codex-primary-plan-arch-output.txt	ok
plan-edge	cursor-plan-edge	cursor	<TMPDIR>/cursor-plan-edge-output.txt	ok
plan-edge	codex-plan-edge	codex	<TMPDIR>/codex-primary-plan-edge-output.txt	ok
plan-innovation	codex-plan-innovation	codex	<TMPDIR>/codex-primary-plan-innovation-output.txt	ok
plan-pragmatic	cursor-plan-pragmatic	cursor	<TMPDIR>/cursor-plan-pragmatic-output.txt	ok
plan-pragmatic	codex-plan-pragmatic	codex	<TMPDIR>/codex-primary-plan-pragmatic-output.txt	ok
plan-requirements	cursor-plan-requirements	cursor	<TMPDIR>/cursor-plan-requirements-output.txt	ok
plan-requirements	codex-plan-requirements	codex	<TMPDIR>/codex-primary-plan-requirements-output.txt	ok
plan-dyn-portability-audit	dyn-codex-plan-portability-audit	codex	<TMPDIR>/codex-primary-plan-dyn-portability-audit-output.txt	ok
plan-dyn-consumer-contract	dyn-cursor-plan-consumer-contract	cursor	<TMPDIR>/cursor-plan-dyn-consumer-contract-output.txt	ok
plan-dyn-consumer-contract	dyn-codex-plan-consumer-contract	codex	<TMPDIR>/codex-primary-plan-dyn-consumer-contract-output.txt	ok
plan-innovation	cursor-plan-innovation	codex	<TMPDIR>/cursor-plan-innovation-output.txt	reused	codex-plan-innovation
plan-dyn-portability-audit	dyn-cursor-plan-portability-audit	codex	<TMPDIR>/cursor-plan-dyn-portability-audit-output.txt	reused	dyn-codex-plan-portability-audit
