plan-arch	cursor-plan-arch	cursor	<TMPDIR>/cursor-plan-arch-output.txt	ok
plan-arch	codex-plan-arch	codex	<TMPDIR>/codex-primary-plan-arch-output.txt	ok
plan-edge	cursor-plan-edge	cursor	<TMPDIR>/cursor-plan-edge-output.txt	ok
plan-edge	codex-plan-edge	codex	<TMPDIR>/codex-primary-plan-edge-output.txt	ok
plan-innovation	cursor-plan-innovation	cursor	<TMPDIR>/cursor-plan-innovation-output.txt	ok
plan-innovation	codex-plan-innovation	codex	<TMPDIR>/codex-primary-plan-innovation-output.txt	ok
plan-pragmatic	cursor-plan-pragmatic	cursor	<TMPDIR>/cursor-plan-pragmatic-output.txt	ok
plan-pragmatic	codex-plan-pragmatic	codex	<TMPDIR>/codex-primary-plan-pragmatic-output.txt	ok
plan-requirements	codex-plan-requirements	codex	<TMPDIR>/codex-primary-plan-requirements-output.txt	ok
plan-dyn-contract-drift	dyn-codex-plan-contract-drift	codex	<TMPDIR>/codex-primary-plan-dyn-contract-drift-output.txt	ok
plan-dyn-revision-preservation	dyn-codex-plan-revision-preservation	codex	<TMPDIR>/codex-primary-plan-dyn-revision-preservation-output.txt	ok
plan-dyn-harness-completeness	dyn-codex-plan-harness-completeness	codex	<TMPDIR>/codex-primary-plan-dyn-harness-completeness-output.txt	ok
plan-requirements	cursor-plan-requirements	codex	<TMPDIR>/cursor-plan-requirements-output.txt	reused	codex-plan-requirements
plan-dyn-contract-drift	dyn-cursor-plan-contract-drift	codex	<TMPDIR>/cursor-plan-dyn-contract-drift-output.txt	reused	dyn-codex-plan-contract-drift
plan-dyn-revision-preservation	dyn-cursor-plan-revision-preservation	codex	<TMPDIR>/cursor-plan-dyn-revision-preservation-output.txt	reused	dyn-codex-plan-revision-preservation
plan-dyn-harness-completeness	dyn-cursor-plan-harness-completeness	codex	<TMPDIR>/cursor-plan-dyn-harness-completeness-output.txt	reused	dyn-codex-plan-harness-completeness
