archetype_name	focus_area	weight	findings_total	findings_accepted	findings_rejected	yield_ratio
security	security	1	0	0	0	n/a
security	security	1	1	1	0	1.000000
correctness	correctness	1	3	3	0	1.000000
correctness	correctness	1	4	4	0	1.000000
edge-cases	correctness	1	3	3	0	1.000000
edge-cases	correctness	1	2	2	0	1.000000
testing	risk-integration	1	3	2	0	0.666667
testing	risk-integration	1	2	2	0	1.000000
dyn-state-flow	architecture	1	4	3	1	0.750000
dyn-state-flow-codex	architecture	1	0	0	0	n/a
dyn-shell-awk	correctness	1	3	2	0	0.666667
dyn-shell-awk-codex	correctness	1	0	0	0	n/a
dyn-contract-sync	risk-integration	1	4	4	0	1.000000
dyn-contract-sync-codex	risk-integration	1	0	0	0	n/a
