archetype_name	focus_area	weight	findings_total	findings_accepted	findings_rejected	yield_ratio
structure	code-quality	1	8	4	0	0.500000
correctness	correctness	1	6	5	0	0.833333
testing	risk-integration	1	9	9	0	1.000000
security	security	1	5	4	0	0.800000
edge-cases	correctness	1	2	2	0	1.000000
plan-fidelity	architecture	1	1	1	0	1.000000
dyn-auth-secrets	security	1	4	3	0	0.750000
dyn-launcher-parity	risk-integration	1	4	3	0	0.750000
dyn-toml-stripper	correctness	1	4	4	0	1.000000
dyn-probe-cache	correctness	1	2	1	0	0.500000
dyn-fallback-observability	risk-integration	1	3	3	0	1.000000
