plan-arch	cursor-plan-arch	cursor	<TMPDIR>/cursor-plan-arch-output.txt	ok
plan-arch	codex-plan-arch	codex	<TMPDIR>/codex-primary-plan-arch-output.txt	ok
plan-edge	codex-plan-edge	codex	<TMPDIR>/codex-primary-plan-edge-output.txt	ok
plan-innovation	cursor-plan-innovation	cursor	<TMPDIR>/cursor-plan-innovation-output.txt	ok
plan-innovation	codex-plan-innovation	codex	<TMPDIR>/codex-primary-plan-innovation-output.txt	ok
plan-pragmatic	codex-plan-pragmatic	codex	<TMPDIR>/codex-primary-plan-pragmatic-output.txt	ok
plan-requirements	codex-plan-requirements	codex	<TMPDIR>/codex-primary-plan-requirements-output.txt	ok
plan-dyn-rename-propagation	dyn-codex-plan-rename-propagation	codex	<TMPDIR>/codex-primary-plan-dyn-rename-propagation-output.txt	ok
plan-dyn-allowlist-logic	dyn-codex-plan-allowlist-logic	codex	<TMPDIR>/codex-primary-plan-dyn-allowlist-logic-output.txt	ok
plan-edge	cursor-plan-edge	codex	<TMPDIR>/cursor-plan-edge-output.txt	reused	codex-plan-edge
plan-pragmatic	cursor-plan-pragmatic	codex	<TMPDIR>/cursor-plan-pragmatic-output.txt	reused	codex-plan-pragmatic
plan-requirements	cursor-plan-requirements	codex	<TMPDIR>/cursor-plan-requirements-output.txt	reused	codex-plan-requirements
plan-dyn-rename-propagation	dyn-cursor-plan-rename-propagation	codex	<TMPDIR>/cursor-plan-dyn-rename-propagation-output.txt	reused	dyn-codex-plan-rename-propagation
plan-dyn-allowlist-logic	dyn-cursor-plan-allowlist-logic	codex	<TMPDIR>/cursor-plan-dyn-allowlist-logic-output.txt	reused	dyn-codex-plan-allowlist-logic
