plan-arch	cursor-plan-arch	cursor	<TMPDIR>/cursor-plan-arch-output.txt	ok
plan-arch	codex-plan-arch	codex	<TMPDIR>/codex-primary-plan-arch-output.txt	ok
plan-edge	codex-plan-edge	codex	<TMPDIR>/codex-primary-plan-edge-output.txt	ok
plan-innovation	cursor-plan-innovation	cursor	<TMPDIR>/cursor-plan-innovation-output.txt	ok
plan-innovation	codex-plan-innovation	codex	<TMPDIR>/codex-primary-plan-innovation-output.txt	ok
plan-pragmatic	cursor-plan-pragmatic	cursor	<TMPDIR>/cursor-plan-pragmatic-output.txt	ok
plan-pragmatic	codex-plan-pragmatic	codex	<TMPDIR>/codex-primary-plan-pragmatic-output.txt	ok
plan-requirements	codex-plan-requirements	codex	<TMPDIR>/codex-primary-plan-requirements-output.txt	ok
plan-dyn-callsite-census	dyn-codex-plan-callsite-census	codex	<TMPDIR>/codex-primary-plan-dyn-callsite-census-output.txt	ok
plan-dyn-substitution-fidelity	dyn-codex-plan-substitution-fidelity	codex	<TMPDIR>/codex-primary-plan-dyn-substitution-fidelity-output.txt	ok
plan-dyn-piece-boundary	dyn-codex-plan-piece-boundary	codex	<TMPDIR>/codex-primary-plan-dyn-piece-boundary-output.txt	ok
plan-edge	cursor-plan-edge	codex	<TMPDIR>/cursor-plan-edge-output.txt	reused	codex-plan-edge
plan-requirements	cursor-plan-requirements	codex	<TMPDIR>/cursor-plan-requirements-output.txt	reused	codex-plan-requirements
plan-dyn-callsite-census	dyn-cursor-plan-callsite-census	codex	<TMPDIR>/cursor-plan-dyn-callsite-census-output.txt	reused	dyn-codex-plan-callsite-census
plan-dyn-substitution-fidelity	dyn-cursor-plan-substitution-fidelity	codex	<TMPDIR>/cursor-plan-dyn-substitution-fidelity-output.txt	reused	dyn-codex-plan-substitution-fidelity
plan-dyn-piece-boundary	dyn-cursor-plan-piece-boundary	codex	<TMPDIR>/cursor-plan-dyn-piece-boundary-output.txt	reused	dyn-codex-plan-piece-boundary
