plan-arch	cursor-plan-arch	cursor	<TMPDIR>/cursor-plan-arch-output.txt	ok
plan-pragmatic	cursor-plan-pragmatic	cursor	<TMPDIR>/cursor-plan-pragmatic-output.txt	ok
plan-requirements	cursor-plan-requirements	cursor	<TMPDIR>/cursor-plan-requirements-output.txt	ok
plan-arch	codex-plan-arch	cursor	<TMPDIR>/codex-primary-plan-arch-output.txt	reused	cursor-plan-arch
plan-edge	codex-plan-edge	cursor	<TMPDIR>/codex-primary-plan-edge-output-phase2.txt	ok
plan-innovation	codex-plan-innovation	cursor	<TMPDIR>/codex-primary-plan-innovation-output-phase2.txt	ok
plan-pragmatic	codex-plan-pragmatic	cursor	<TMPDIR>/codex-primary-plan-pragmatic-output.txt	reused	cursor-plan-pragmatic
plan-requirements	codex-plan-requirements	cursor	<TMPDIR>/codex-primary-plan-requirements-output.txt	reused	cursor-plan-requirements
plan-edge	cursor-plan-edge	claude	<TMPDIR>/cursor-plan-edge-output-phase3.txt	ok
plan-innovation	cursor-plan-innovation	claude	<TMPDIR>/cursor-plan-innovation-output-phase3.txt	ok
