archetype_name	focus_area	weight	findings_total	findings_accepted	findings_rejected	yield_ratio
structure	code-quality	1	3	1	0	0.333333
correctness	correctness	1	0	0	0	n/a
testing	risk-integration	1	1	1	0	1.000000
security	security	1	0	0	0	n/a
edge-cases	correctness	1	2	1	0	0.500000
plan-fidelity	architecture	1	0	0	0	n/a
dyn-resume-state	risk-integration	1	5	5	0	1.000000
dyn-git-plumbing	correctness	1	2	1	0	0.500000
dyn-bash-strict	code-quality	1	0	0	0	n/a
dyn-ci-loop	correctness	1	1	1	0	1.000000
dyn-mock-fidelity	code-quality	1	0	0	0	n/a
