archetype_name	focus_area	weight	findings_total	findings_accepted	findings_rejected	yield_ratio
structure	code-quality	1	5	1	0	0.200000
correctness	correctness	1	2	0	0	0.000000
testing	risk-integration	1	5	4	0	0.800000
security	security	1	4	4	0	1.000000
edge-cases	correctness	1	5	4	0	0.800000
plan-fidelity	architecture	1	3	3	0	1.000000
dyn-state-machine	correctness	1	4	3	0	0.750000
dyn-prompt-contracts	risk-integration	1	6	5	0	0.833333
dyn-scope-anchor	architecture	1	3	1	1	0.333333
dyn-finding-aggregation	correctness	1	4	4	0	1.000000
dyn-prompt-safety	security	1	2	2	0	1.000000
dyn-runtime-versioning	risk-integration	1	5	4	0	0.800000
